Zeitstempel;Wetter;Temperatur;Passanten;Location Name;GeoPunkt;Passanten ltr;Passanten rtl;Passanten Erwachsene;Passanten Kinder;Passanten Erwachsene ltr;Passanten Erwachsene rtl;Passanten Kinder ltr;Passanten Kinder rtl
2024-06-16T18:00:00+02:00;partly-cloudy-day;23;738;Spiegelstraße;49.79512717222457, 9.934114106308467;389;349;710;28;373;337;16;12
2024-06-16T19:00:00+02:00;partly-cloudy-day;19,7;757;Kaiserstraße;49.798498976405355, 9.933887635731686;408;349;753;4;406;347;2;2
2024-06-16T19:00:00+02:00;partly-cloudy-day;19,7;647;Schönbornstraße;49.795490162266525, 9.931060093195851;250;397;640;7;249;391;1;6
2024-06-16T19:00:00+02:00;partly-cloudy-day;19,7;665;Spiegelstraße;49.79512717222457, 9.934114106308467;345;320;644;21;339;305;6;15
2024-06-16T20:00:00+02:00;partly-cloudy-day;21;537;Kaiserstraße;49.798498976405355, 9.933887635731686;247;290;534;3;244;290;3;0
2024-06-16T20:00:00+02:00;partly-cloudy-day;21;524;Schönbornstraße;49.795490162266525, 9.931060093195851;258;266;516;8;253;263;5;3
2024-06-16T20:00:00+02:00;partly-cloudy-day;21;536;Spiegelstraße;49.79512717222457, 9.934114106308467;247;289;510;26;231;279;16;10
2024-06-16T21:00:00+02:00;cloudy;20;443;Kaiserstraße;49.798498976405355, 9.933887635731686;236;207;441;2;234;207;2;0
2024-06-16T21:00:00+02:00;cloudy;20;336;Schönbornstraße;49.795490162266525, 9.931060093195851;179;157;335;1;178;157;1;0
2024-06-16T21:00:00+02:00;cloudy;20;247;Spiegelstraße;49.79512717222457, 9.934114106308467;109;138;239;8;108;131;1;7
2024-06-16T22:00:00+02:00;partly-cloudy-night;16,6;306;Kaiserstraße;49.798498976405355, 9.933887635731686;146;160;303;3;145;158;1;2
2024-06-16T22:00:00+02:00;partly-cloudy-night;16,6;254;Schönbornstraße;49.795490162266525, 9.931060093195851;124;130;252;2;124;128;0;2
2024-06-16T22:00:00+02:00;partly-cloudy-night;16,6;208;Spiegelstraße;49.79512717222457, 9.934114106308467;109;99;203;5;108;95;1;4
2024-06-16T23:00:00+02:00;cloudy;15,8;26;Kaiserstraße;49.798498976405355, 9.933887635731686;8;18;26;0;8;18;0;0
2024-06-16T23:00:00+02:00;cloudy;15,8;20;Schönbornstraße;49.795490162266525, 9.931060093195851;8;12;19;1;8;11;0;1
2024-06-16T23:00:00+02:00;cloudy;15,8;6;Spiegelstraße;49.79512717222457, 9.934114106308467;3;3;6;0;3;3;0;0
2024-06-17T00:00:00+02:00;rain;17;51;Kaiserstraße;49.798498976405355, 9.933887635731686;24;27;51;0;24;27;0;0
2024-06-17T00:00:00+02:00;rain;17;35;Schönbornstraße;49.795490162266525, 9.931060093195851;17;18;35;0;17;18;0;0
2024-06-17T00:00:00+02:00;rain;17;43;Spiegelstraße;49.79512717222457, 9.934114106308467;14;29;41;2;14;27;0;2
2024-06-17T01:00:00+02:00;rain;17;26;Kaiserstraße;49.798498976405355, 9.933887635731686;7;19;26;0;7;19;0;0
2024-06-17T01:00:00+02:00;rain;17;17;Schönbornstraße;49.795490162266525, 9.931060093195851;15;2;17;0;15;2;0;0
2024-06-17T01:00:00+02:00;rain;17;9;Spiegelstraße;49.79512717222457, 9.934114106308467;4;5;9;0;4;5;0;0
2024-06-17T02:00:00+02:00;rain;15;20;Kaiserstraße;49.798498976405355, 9.933887635731686;7;13;20;0;7;13;0;0
2024-06-17T02:00:00+02:00;rain;15;20;Schönbornstraße;49.795490162266525, 9.931060093195851;2;18;20;0;2;18;0;0
2024-06-17T02:00:00+02:00;rain;15;5;Spiegelstraße;49.79512717222457, 9.934114106308467;1;4;4;1;1;3;0;1
2024-06-17T03:00:00+02:00;rain;15;12;Kaiserstraße;49.798498976405355, 9.933887635731686;10;2;12;0;10;2;0;0
2024-06-17T03:00:00+02:00;rain;15;5;Schönbornstraße;49.795490162266525, 9.931060093195851;1;4;5;0;1;4;0;0
2024-06-17T03:00:00+02:00;rain;15;3;Spiegelstraße;49.79512717222457, 9.934114106308467;1;2;3;0;1;2;0;0
2024-06-17T04:00:00+02:00;cloudy;15;14;Kaiserstraße;49.798498976405355, 9.933887635731686;12;2;14;0;12;2;0;0
2024-06-17T04:00:00+02:00;cloudy;15;7;Schönbornstraße;49.795490162266525, 9.931060093195851;2;5;7;0;2;5;0;0
2024-06-17T04:00:00+02:00;cloudy;15;19;Spiegelstraße;49.79512717222457, 9.934114106308467;5;14;19;0;5;14;0;0
2024-06-17T05:00:00+02:00;cloudy;15;45;Kaiserstraße;49.798498976405355, 9.933887635731686;29;16;45;0;29;16;0;0
2024-06-17T05:00:00+02:00;cloudy;15;15;Schönbornstraße;49.795490162266525, 9.931060093195851;3;12;15;0;3;12;0;0
2024-06-17T05:00:00+02:00;cloudy;15;59;Spiegelstraße;49.79512717222457, 9.934114106308467;13;46;52;7;13;39;0;7
2024-06-17T06:00:00+02:00;rain;15;167;Kaiserstraße;49.798498976405355, 9.933887635731686;78;89;166;1;78;88;0;1
2024-06-17T06:00:00+02:00;rain;15;27;Schönbornstraße;49.795490162266525, 9.931060093195851;14;13;26;1;13;13;1;0
2024-06-17T06:00:00+02:00;rain;15;156;Spiegelstraße;49.79512717222457, 9.934114106308467;49;107;148;8;47;101;2;6
2024-06-17T07:00:00+02:00;rain;16;480;Kaiserstraße;49.798498976405355, 9.933887635731686;170;310;473;7;168;305;2;5
2024-06-17T07:00:00+02:00;rain;16;283;Schönbornstraße;49.795490162266525, 9.931060093195851;163;120;280;3;160;120;3;0
2024-06-17T07:00:00+02:00;rain;16;428;Spiegelstraße;49.79512717222457, 9.934114106308467;185;243;410;18;180;230;5;13
2024-06-17T08:00:00+02:00;rain;17;696;Kaiserstraße;49.798498976405355, 9.933887635731686;317;379;692;4;316;376;1;3
2024-06-17T08:00:00+02:00;rain;17;361;Schönbornstraße;49.795490162266525, 9.931060093195851;174;187;359;2;173;186;1;1
2024-06-17T08:00:00+02:00;rain;17;480;Spiegelstraße;49.79512717222457, 9.934114106308467;191;289;473;7;190;283;1;6
2024-06-17T09:00:00+02:00;rain;18;924;Kaiserstraße;49.798498976405355, 9.933887635731686;401;523;912;12;396;516;5;7
2024-06-17T09:00:00+02:00;rain;18;880;Schönbornstraße;49.795490162266525, 9.931060093195851;414;466;868;12;411;457;3;9
2024-06-17T09:00:00+02:00;rain;18;762;Spiegelstraße;49.79512717222457, 9.934114106308467;295;467;745;17;290;455;5;12
2024-06-17T10:00:00+02:00;rain;19;1409;Kaiserstraße;49.798498976405355, 9.933887635731686;687;722;1390;19;678;712;9;10
2024-06-17T10:00:00+02:00;rain;19;1456;Schönbornstraße;49.795490162266525, 9.931060093195851;740;716;1428;28;723;705;17;11
2024-06-17T10:00:00+02:00;rain;19;995;Spiegelstraße;49.79512717222457, 9.934114106308467;427;568;962;33;414;548;13;20
2024-06-17T11:00:00+02:00;partly-cloudy-day;21;1659;Kaiserstraße;49.798498976405355, 9.933887635731686;776;883;1637;22;767;870;9;13
2024-06-17T11:00:00+02:00;partly-cloudy-day;21;1794;Schönbornstraße;49.795490162266525, 9.931060093195851;879;915;1763;31;860;903;19;12
2024-06-17T11:00:00+02:00;partly-cloudy-day;21;1146;Spiegelstraße;49.79512717222457, 9.934114106308467;496;650;1119;27;487;632;9;18
2024-06-17T12:00:00+02:00;partly-cloudy-day;21;2104;Kaiserstraße;49.798498976405355, 9.933887635731686;1097;1007;2079;25;1082;997;15;10
2024-06-17T12:00:00+02:00;partly-cloudy-day;21;2181;Schönbornstraße;49.795490162266525, 9.931060093195851;1168;1013;2148;33;1148;1000;20;13
2024-06-17T12:00:00+02:00;partly-cloudy-day;21;1485;Spiegelstraße;49.79512717222457, 9.934114106308467;635;850;1464;21;624;840;11;10
2024-06-17T13:00:00+02:00;rain;22;2077;Kaiserstraße;49.798498976405355, 9.933887635731686;1103;974;2043;34;1085;958;18;16
2024-06-17T13:00:00+02:00;rain;22;2365;Schönbornstraße;49.795490162266525, 9.931060093195851;1144;1221;2334;31;1129;1205;15;16
2024-06-17T13:00:00+02:00;rain;22;1469;Spiegelstraße;49.79512717222457, 9.934114106308467;728;741;1444;25;714;730;14;11
2024-06-17T14:00:00+02:00;partly-cloudy-day;23;1909;Kaiserstraße;49.798498976405355, 9.933887635731686;981;928;1881;28;971;910;10;18
2024-06-17T14:00:00+02:00;partly-cloudy-day;23;2188;Schönbornstraße;49.795490162266525, 9.931060093195851;1111;1077;2149;39;1086;1063;25;14
2024-06-17T14:00:00+02:00;partly-cloudy-day;23;1298;Spiegelstraße;49.79512717222457, 9.934114106308467;600;698;1260;38;584;676;16;22
2024-06-17T15:00:00+02:00;partly-cloudy-day;22;1953;Kaiserstraße;49.798498976405355, 9.933887635731686;1006;947;1921;32;989;932;17;15
2024-06-17T15:00:00+02:00;partly-cloudy-day;22;2274;Schönbornstraße;49.795490162266525, 9.931060093195851;1149;1125;2224;50;1119;1105;30;20
2024-06-17T15:00:00+02:00;partly-cloudy-day;22;1223;Spiegelstraße;49.79512717222457, 9.934114106308467;548;675;1185;38;528;657;20;18
2024-06-17T16:00:00+02:00;rain;22;2106;Kaiserstraße;49.798498976405355, 9.933887635731686;1156;950;2071;35;1141;930;15;20
2024-06-17T16:00:00+02:00;rain;22;2512;Schönbornstraße;49.795490162266525, 9.931060093195851;1183;1329;2459;53;1155;1304;28;25
2024-06-17T16:00:00+02:00;rain;22;1396;Spiegelstraße;49.79512717222457, 9.934114106308467;598;798;1348;48;579;769;19;29
2024-06-17T17:00:00+02:00;partly-cloudy-day;23;2116;Kaiserstraße;49.798498976405355, 9.933887635731686;1114;1002;2079;37;1094;985;20;17
2024-06-17T17:00:00+02:00;partly-cloudy-day;23;2167;Schönbornstraße;49.795490162266525, 9.931060093195851;1019;1148;2138;29;1004;1134;15;14
2024-06-17T17:00:00+02:00;partly-cloudy-day;23;1282;Spiegelstraße;49.79512717222457, 9.934114106308467;620;662;1244;38;599;645;21;17
2024-06-17T18:00:00+02:00;partly-cloudy-day;22;1653;Kaiserstraße;49.798498976405355, 9.933887635731686;842;811;1618;35;829;789;13;22
2024-06-17T18:00:00+02:00;partly-cloudy-day;22;1767;Schönbornstraße;49.795490162266525, 9.931060093195851;851;916;1723;44;829;894;22;22
2024-06-17T18:00:00+02:00;partly-cloudy-day;22;972;Spiegelstraße;49.79512717222457, 9.934114106308467;426;546;952;20;417;535;9;11
2024-06-17T19:00:00+02:00;partly-cloudy-day;20;1165;Kaiserstraße;49.798498976405355, 9.933887635731686;585;580;1144;21;575;569;10;11
2024-06-17T19:00:00+02:00;partly-cloudy-day;20;1085;Schönbornstraße;49.795490162266525, 9.931060093195851;543;542;1065;20;530;535;13;7
2024-06-17T19:00:00+02:00;partly-cloudy-day;20;660;Spiegelstraße;49.79512717222457, 9.934114106308467;317;343;647;13;313;334;4;9
2024-06-17T20:00:00+02:00;partly-cloudy-day;20;599;Kaiserstraße;49.798498976405355, 9.933887635731686;313;286;595;4;311;284;2;2
2024-06-17T20:00:00+02:00;partly-cloudy-day;20;517;Schönbornstraße;49.795490162266525, 9.931060093195851;221;296;511;6;218;293;3;3
2024-06-17T20:00:00+02:00;partly-cloudy-day;20;461;Spiegelstraße;49.79512717222457, 9.934114106308467;225;236;453;8;222;231;3;5
2024-06-17T21:00:00+02:00;partly-cloudy-day;19;382;Kaiserstraße;49.798498976405355, 9.933887635731686;236;146;380;2;235;145;1;1
2024-06-17T21:00:00+02:00;partly-cloudy-day;19;346;Schönbornstraße;49.795490162266525, 9.931060093195851;142;204;342;4;141;201;1;3
2024-06-17T21:00:00+02:00;partly-cloudy-day;19;347;Spiegelstraße;49.79512717222457, 9.934114106308467;154;193;339;8;151;188;3;5
2024-06-17T22:00:00+02:00;clear-night;16;217;Kaiserstraße;49.798498976405355, 9.933887635731686;120;97;217;0;120;97;0;0
2024-06-17T22:00:00+02:00;clear-night;16;198;Schönbornstraße;49.795490162266525, 9.931060093195851;81;117;197;1;80;117;1;0
2024-06-17T22:00:00+02:00;clear-night;16;274;Spiegelstraße;49.79512717222457, 9.934114106308467;160;114;269;5;157;112;3;2
2024-06-17T23:00:00+02:00;partly-cloudy-night;15,2;16;Kaiserstraße;49.798498976405355, 9.933887635731686;7;9;16;0;7;9;0;0
2024-06-17T23:00:00+02:00;partly-cloudy-night;15,2;21;Schönbornstraße;49.795490162266525, 9.931060093195851;15;6;20;1;14;6;1;0
2024-06-17T23:00:00+02:00;partly-cloudy-night;15,2;0;Spiegelstraße;49.79512717222457, 9.934114106308467;0;0;0;0;0;0;0;0
2024-06-18T00:00:00+02:00;clear-night;13;63;Kaiserstraße;49.798498976405355, 9.933887635731686;32;31;62;1;32;30;0;1
2024-06-18T00:00:00+02:00;clear-night;13;60;Schönbornstraße;49.795490162266525, 9.931060093195851;19;41;57;3;19;38;0;3
2024-06-18T00:00:00+02:00;clear-night;13;37;Spiegelstraße;49.79512717222457, 9.934114106308467;21;16;35;2;20;15;1;1
2024-06-18T01:00:00+02:00;clear-night;12;35;Kaiserstraße;49.798498976405355, 9.933887635731686;14;21;34;1;14;20;0;1
2024-06-18T01:00:00+02:00;clear-night;12;29;Schönbornstraße;49.795490162266525, 9.931060093195851;15;14;29;0;15;14;0;0
2024-06-18T01:00:00+02:00;clear-night;12;24;Spiegelstraße;49.79512717222457, 9.934114106308467;9;15;22;2;8;14;1;1
2024-06-18T02:00:00+02:00;clear-night;11;20;Kaiserstraße;49.798498976405355, 9.933887635731686;10;10;20;0;10;10;0;0
2024-06-18T02:00:00+02:00;clear-night;11;17;Schönbornstraße;49.795490162266525, 9.931060093195851;11;6;17;0;11;6;0;0
2024-06-18T02:00:00+02:00;clear-night;11;3;Spiegelstraße;49.79512717222457, 9.934114106308467;2;1;3;0;2;1;0;0
2024-06-18T03:00:00+02:00;clear-night;11;17;Kaiserstraße;49.798498976405355, 9.933887635731686;6;11;17;0;6;11;0;0
2024-06-18T03:00:00+02:00;clear-night;11;9;Schönbornstraße;49.795490162266525, 9.931060093195851;8;1;9;0;8;1;0;0
2024-06-18T03:00:00+02:00;clear-night;11;11;Spiegelstraße;49.79512717222457, 9.934114106308467;7;4;11;0;7;4;0;0
2024-06-18T04:00:00+02:00;clear-night;10;14;Kaiserstraße;49.798498976405355, 9.933887635731686;10;4;13;1;10;3;0;1
2024-06-18T04:00:00+02:00;clear-night;10;7;Schönbornstraße;49.795490162266525, 9.931060093195851;2;5;7;0;2;5;0;0
2024-06-18T04:00:00+02:00;clear-night;10;8;Spiegelstraße;49.79512717222457, 9.934114106308467;0;8;8;0;0;8;0;0
2024-06-18T05:00:00+02:00;clear-night;10,2;47;Kaiserstraße;49.798498976405355, 9.933887635731686;34;13;47;0;34;13;0;0
2024-06-18T05:00:00+02:00;clear-night;10,2;29;Schönbornstraße;49.795490162266525, 9.931060093195851;10;19;27;2;9;18;1;1
2024-06-18T05:00:00+02:00;clear-night;10,2;67;Spiegelstraße;49.79512717222457, 9.934114106308467;16;51;65;2;16;49;0;2
2024-06-18T06:00:00+02:00;partly-cloudy-day;11;198;Kaiserstraße;49.798498976405355, 9.933887635731686;81;117;194;4;81;113;0;4
2024-06-18T06:00:00+02:00;partly-cloudy-day;11;82;Schönbornstraße;49.795490162266525, 9.931060093195851;38;44;81;1;38;43;0;1
2024-06-18T06:00:00+02:00;partly-cloudy-day;11;190;Spiegelstraße;49.79512717222457, 9.934114106308467;65;125;181;9;64;117;1;8
2024-06-18T07:00:00+02:00;partly-cloudy-day;13;607;Kaiserstraße;49.798498976405355, 9.933887635731686;190;417;601;6;190;411;0;6
2024-06-18T07:00:00+02:00;partly-cloudy-day;13;329;Schönbornstraße;49.795490162266525, 9.931060093195851;202;127;325;4;199;126;3;1
2024-06-18T07:00:00+02:00;partly-cloudy-day;13;472;Spiegelstraße;49.79512717222457, 9.934114106308467;193;279;463;9;189;274;4;5
2024-06-18T08:00:00+02:00;cloudy;15;743;Kaiserstraße;49.798498976405355, 9.933887635731686;285;458;731;12;278;453;7;5
2024-06-18T08:00:00+02:00;cloudy;15;463;Schönbornstraße;49.795490162266525, 9.931060093195851;208;255;458;5;204;254;4;1
2024-06-18T08:00:00+02:00;cloudy;15;565;Spiegelstraße;49.79512717222457, 9.934114106308467;218;347;558;7;217;341;1;6
2024-06-18T09:00:00+02:00;cloudy;18;968;Kaiserstraße;49.798498976405355, 9.933887635731686;431;537;950;18;422;528;9;9
2024-06-18T09:00:00+02:00;cloudy;18;1050;Schönbornstraße;49.795490162266525, 9.931060093195851;540;510;1034;16;533;501;7;9
2024-06-18T09:00:00+02:00;cloudy;18;834;Spiegelstraße;49.79512717222457, 9.934114106308467;359;475;816;18;355;461;4;14
2024-06-18T10:00:00+02:00;cloudy;22;1426;Kaiserstraße;49.798498976405355, 9.933887635731686;662;764;1405;21;654;751;8;13
2024-06-18T10:00:00+02:00;cloudy;22;1651;Schönbornstraße;49.795490162266525, 9.931060093195851;865;786;1629;22;851;778;14;8
2024-06-18T10:00:00+02:00;cloudy;22;1022;Spiegelstraße;49.79512717222457, 9.934114106308467;416;606;996;26;407;589;9;17
2024-06-18T11:00:00+02:00;cloudy;25;1711;Kaiserstraße;49.798498976405355, 9.933887635731686;832;879;1692;19;820;872;12;7
2024-06-18T11:00:00+02:00;cloudy;25;1910;Schönbornstraße;49.795490162266525, 9.931060093195851;949;961;1875;35;932;943;17;18
2024-06-18T11:00:00+02:00;cloudy;25;1168;Spiegelstraße;49.79512717222457, 9.934114106308467;536;632;1134;34;519;615;17;17
2024-06-18T12:00:00+02:00;partly-cloudy-day;26;1964;Kaiserstraße;49.798498976405355, 9.933887635731686;993;971;1945;19;980;965;13;6
2024-06-18T12:00:00+02:00;partly-cloudy-day;26;2327;Schönbornstraße;49.795490162266525, 9.931060093195851;1158;1169;2302;25;1145;1157;13;12
2024-06-18T12:00:00+02:00;partly-cloudy-day;26;1794;Spiegelstraße;49.79512717222457, 9.934114106308467;744;1050;1748;46;718;1030;26;20
2024-06-18T13:00:00+02:00;partly-cloudy-day;27;2010;Kaiserstraße;49.798498976405355, 9.933887635731686;1032;978;1986;24;1024;962;8;16
2024-06-18T13:00:00+02:00;partly-cloudy-day;27;2483;Schönbornstraße;49.795490162266525, 9.931060093195851;1184;1299;2462;21;1172;1290;12;9
2024-06-18T13:00:00+02:00;partly-cloudy-day;27;1546;Spiegelstraße;49.79512717222457, 9.934114106308467;736;810;1519;27;724;795;12;15
2024-06-18T14:00:00+02:00;cloudy;28;1646;Kaiserstraße;49.798498976405355, 9.933887635731686;907;739;1627;19;895;732;12;7
2024-06-18T14:00:00+02:00;cloudy;28;2213;Schönbornstraße;49.795490162266525, 9.931060093195851;1065;1148;2193;20;1054;1139;11;9
2024-06-18T14:00:00+02:00;cloudy;28;1267;Spiegelstraße;49.79512717222457, 9.934114106308467;599;668;1233;34;578;655;21;13
2024-06-18T15:00:00+02:00;clear-day;29;1742;Kaiserstraße;49.798498976405355, 9.933887635731686;920;822;1717;25;912;805;8;17
2024-06-18T15:00:00+02:00;clear-day;29;2267;Schönbornstraße;49.795490162266525, 9.931060093195851;1086;1181;2242;25;1078;1164;8;17
2024-06-18T15:00:00+02:00;clear-day;29;1305;Spiegelstraße;49.79512717222457, 9.934114106308467;569;736;1268;37;546;722;23;14
2024-06-18T16:00:00+02:00;partly-cloudy-day;29;1884;Kaiserstraße;49.798498976405355, 9.933887635731686;1053;831;1856;28;1041;815;12;16
2024-06-18T16:00:00+02:00;partly-cloudy-day;29;2519;Schönbornstraße;49.795490162266525, 9.931060093195851;1162;1357;2471;48;1143;1328;19;29
2024-06-18T16:00:00+02:00;partly-cloudy-day;29;1343;Spiegelstraße;49.79512717222457, 9.934114106308467;573;770;1305;38;557;748;16;22
2024-06-18T17:00:00+02:00;partly-cloudy-day;29;1903;Kaiserstraße;49.798498976405355, 9.933887635731686;1066;837;1880;23;1055;825;11;12
2024-06-18T17:00:00+02:00;partly-cloudy-day;29;2279;Schönbornstraße;49.795490162266525, 9.931060093195851;1164;1115;2242;37;1142;1100;22;15
2024-06-18T17:00:00+02:00;partly-cloudy-day;29;1311;Spiegelstraße;49.79512717222457, 9.934114106308467;595;716;1272;39;578;694;17;22
2024-06-18T18:00:00+02:00;clear-day;30;1492;Kaiserstraße;49.798498976405355, 9.933887635731686;755;737;1477;15;746;731;9;6
2024-06-18T18:00:00+02:00;clear-day;30;1879;Schönbornstraße;49.795490162266525, 9.931060093195851;959;920;1855;24;947;908;12;12
2024-06-18T18:00:00+02:00;clear-day;30;1054;Spiegelstraße;49.79512717222457, 9.934114106308467;516;538;1033;21;509;524;7;14
2024-06-18T19:00:00+02:00;clear-day;29;1076;Kaiserstraße;49.798498976405355, 9.933887635731686;540;536;1067;9;536;531;4;5
2024-06-18T19:00:00+02:00;clear-day;29;1284;Schönbornstraße;49.795490162266525, 9.931060093195851;575;709;1273;11;571;702;4;7
2024-06-18T19:00:00+02:00;clear-day;29;830;Spiegelstraße;49.79512717222457, 9.934114106308467;400;430;807;23;388;419;12;11
2024-06-18T20:00:00+02:00;clear-day;27,2;600;Kaiserstraße;49.798498976405355, 9.933887635731686;342;258;594;6;337;257;5;1
2024-06-18T20:00:00+02:00;clear-day;27,2;559;Schönbornstraße;49.795490162266525, 9.931060093195851;290;269;552;7;284;268;6;1
2024-06-18T20:00:00+02:00;clear-day;27,2;569;Spiegelstraße;49.79512717222457, 9.934114106308467;276;293;554;15;269;285;7;8
2024-06-18T21:00:00+02:00;clear-day;24,7;431;Kaiserstraße;49.798498976405355, 9.933887635731686;252;179;427;4;248;179;4;0
2024-06-18T21:00:00+02:00;clear-day;24,7;392;Schönbornstraße;49.795490162266525, 9.931060093195851;169;223;389;3;166;223;3;0
2024-06-18T21:00:00+02:00;clear-day;24,7;368;Spiegelstraße;49.79512717222457, 9.934114106308467;165;203;352;16;158;194;7;9
2024-06-18T22:00:00+02:00;cloudy;22,7;228;Kaiserstraße;49.798498976405355, 9.933887635731686;133;95;226;2;132;94;1;1
2024-06-18T22:00:00+02:00;cloudy;22,7;229;Schönbornstraße;49.795490162266525, 9.931060093195851;88;141;226;3;87;139;1;2
2024-06-18T22:00:00+02:00;cloudy;22,7;193;Spiegelstraße;49.79512717222457, 9.934114106308467;105;88;189;4;103;86;2;2
2024-06-18T23:00:00+02:00;rain;21,4;13;Kaiserstraße;49.798498976405355, 9.933887635731686;3;10;12;1;3;9;0;1
2024-06-18T23:00:00+02:00;rain;21,4;0;Schönbornstraße;49.795490162266525, 9.931060093195851;0;0;0;0;0;0;0;0
2024-06-18T23:00:00+02:00;rain;21,4;0;Spiegelstraße;49.79512717222457, 9.934114106308467;0;0;0;0;0;0;0;0
2024-06-19T00:00:00+02:00;partly-cloudy-night;19;67;Kaiserstraße;49.798498976405355, 9.933887635731686;48;19;67;0;48;19;0;0
2024-06-19T00:00:00+02:00;partly-cloudy-night;19;29;Schönbornstraße;49.795490162266525, 9.931060093195851;10;19;29;0;10;19;0;0
2024-06-19T00:00:00+02:00;partly-cloudy-night;19;41;Spiegelstraße;49.79512717222457, 9.934114106308467;20;21;40;1;19;21;1;0
2024-06-19T01:00:00+02:00;partly-cloudy-night;18,2;28;Kaiserstraße;49.798498976405355, 9.933887635731686;17;11;28;0;17;11;0;0
2024-06-19T01:00:00+02:00;partly-cloudy-night;18,2;30;Schönbornstraße;49.795490162266525, 9.931060093195851;8;22;30;0;8;22;0;0
2024-06-19T01:00:00+02:00;partly-cloudy-night;18,2;21;Spiegelstraße;49.79512717222457, 9.934114106308467;10;11;19;2;10;9;0;2
2024-06-19T02:00:00+02:00;partly-cloudy-night;18,2;6;Kaiserstraße;49.798498976405355, 9.933887635731686;3;3;6;0;3;3;0;0
2024-06-19T02:00:00+02:00;partly-cloudy-night;18,2;18;Schönbornstraße;49.795490162266525, 9.931060093195851;5;13;18;0;5;13;0;0
2024-06-19T02:00:00+02:00;partly-cloudy-night;18,2;7;Spiegelstraße;49.79512717222457, 9.934114106308467;5;2;7;0;5;2;0;0
2024-06-19T03:00:00+02:00;partly-cloudy-night;18;8;Kaiserstraße;49.798498976405355, 9.933887635731686;7;1;8;0;7;1;0;0
2024-06-19T03:00:00+02:00;partly-cloudy-night;18;6;Schönbornstraße;49.795490162266525, 9.931060093195851;1;5;6;0;1;5;0;0
2024-06-19T03:00:00+02:00;partly-cloudy-night;18;10;Spiegelstraße;49.79512717222457, 9.934114106308467;3;7;9;1;3;6;0;1
2024-06-19T04:00:00+02:00;cloudy;18,7;14;Kaiserstraße;49.798498976405355, 9.933887635731686;10;4;14;0;10;4;0;0
2024-06-19T04:00:00+02:00;cloudy;18,7;7;Schönbornstraße;49.795490162266525, 9.931060093195851;0;7;7;0;0;7;0;0
2024-06-19T04:00:00+02:00;cloudy;18,7;3;Spiegelstraße;49.79512717222457, 9.934114106308467;1;2;3;0;1;2;0;0
2024-06-19T05:00:00+02:00;partly-cloudy-night;17,2;62;Kaiserstraße;49.798498976405355, 9.933887635731686;44;18;62;0;44;18;0;0
2024-06-19T05:00:00+02:00;partly-cloudy-night;17,2;26;Schönbornstraße;49.795490162266525, 9.931060093195851;8;18;26;0;8;18;0;0
2024-06-19T05:00:00+02:00;partly-cloudy-night;17,2;73;Spiegelstraße;49.79512717222457, 9.934114106308467;24;49;65;8;22;43;2;6
2024-06-19T06:00:00+02:00;partly-cloudy-day;18;223;Kaiserstraße;49.798498976405355, 9.933887635731686;120;103;221;2;119;102;1;1
2024-06-19T06:00:00+02:00;partly-cloudy-day;18;82;Schönbornstraße;49.795490162266525, 9.931060093195851;37;45;82;0;37;45;0;0
2024-06-19T06:00:00+02:00;partly-cloudy-day;18;196;Spiegelstraße;49.79512717222457, 9.934114106308467;57;139;190;6;56;134;1;5
2024-06-19T07:00:00+02:00;partly-cloudy-day;18,7;552;Kaiserstraße;49.798498976405355, 9.933887635731686;183;369;543;9;181;362;2;7
2024-06-19T07:00:00+02:00;partly-cloudy-day;18,7;304;Schönbornstraße;49.795490162266525, 9.931060093195851;168;136;301;3;166;135;2;1
2024-06-19T07:00:00+02:00;partly-cloudy-day;18,7;523;Spiegelstraße;49.79512717222457, 9.934114106308467;227;296;510;13;219;291;8;5
2024-06-19T08:00:00+02:00;partly-cloudy-day;18,7;777;Kaiserstraße;49.798498976405355, 9.933887635731686;311;466;770;7;307;463;4;3
2024-06-19T08:00:00+02:00;partly-cloudy-day;18,7;432;Schönbornstraße;49.795490162266525, 9.931060093195851;214;218;427;5;210;217;4;1
2024-06-19T08:00:00+02:00;partly-cloudy-day;18,7;597;Spiegelstraße;49.79512717222457, 9.934114106308467;234;363;582;15;227;355;7;8
2024-06-19T09:00:00+02:00;partly-cloudy-day;19,4;988;Kaiserstraße;49.798498976405355, 9.933887635731686;487;501;979;9;481;498;6;3
2024-06-19T09:00:00+02:00;partly-cloudy-day;19,4;939;Schönbornstraße;49.795490162266525, 9.931060093195851;425;514;928;11;420;508;5;6
2024-06-19T09:00:00+02:00;partly-cloudy-day;19,4;930;Spiegelstraße;49.79512717222457, 9.934114106308467;385;545;909;21;378;531;7;14
2024-06-19T10:00:00+02:00;partly-cloudy-day;19,4;1410;Kaiserstraße;49.798498976405355, 9.933887635731686;621;789;1389;21;610;779;11;10
2024-06-19T10:00:00+02:00;partly-cloudy-day;19,4;1616;Schönbornstraße;49.795490162266525, 9.931060093195851;874;742;1585;31;855;730;19;12
2024-06-19T10:00:00+02:00;partly-cloudy-day;19,4;862;Spiegelstraße;49.79512717222457, 9.934114106308467;357;505;841;21;347;494;10;11
2024-06-19T11:00:00+02:00;partly-cloudy-day;20;1457;Kaiserstraße;49.798498976405355, 9.933887635731686;712;745;1435;22;705;730;7;15
